,State,CountyName,ZHVI 2003,ZHVI 2008,ZHVI 2013,ZHVI 2018,ZHVI 2019,ZHVI 2020,ZHVI 2021,ZHVI 2022,ZHVI 2023_x,ZHVF 2024-02-29,ZHVF 2024-04-30,ZHVF 2025-01-31_x,ZORI 2018,ZORI 2019,ZORI 2020,ZORI 2021,ZORI 2022,ZORI 2023_x,SizeRankMSA,Sale Listings 2019,Sale Listings 2020,Sale Listings 2021,Sale Listings 2022,Sale Listings 2023,Sales 2013,Sales 2018,Sales 2019,Sales 2020,Sales 2021,Sales 2022,Sales 2023,Days on Market 2019,Days on Market 2020,Days on Market 2021,Days on Market 2022,Days on Market 2023,New Construction 2018,New Construction 2019,New Construction 2020,New Construction 2021,New Construction 2022,New Construction 2023,Transit Rank,Transit Score_x,Transit TCI,Transit Routes,Transit Shed (sq mi),Transit percentage,Unnamed: 0,STATEFP,COUNTYFP,NatWalkInd_x,1yr pct change ZHVI,2yr pct change ZHVI,3yr pct change ZHVI_x,1yr pct change ZORI,2yr pct change ZORI,3yr pct change ZORI_x,1yr pct change Sales,2yr pct change Sales,3yr pct change Sales_x,1yr pct change Sale Listings,2yr pct change Sale Listings,3yr pct change Sale Listings_x,1yr pct change Days on Market,2yr pct change Days on Market,3yr pct change Days on Market_x,1yr pct change New Construction,2yr pct change New Construction,3yr pct change New Construction_x,ZORI 2023_y,ZHVI 2023_y,ZHVF 2025-01-31_y,Transit Score_y,NatWalkInd_y,3yr pct change ZHVI_y,3yr pct change ZORI_y,3yr pct change Sale Listings_y,3yr pct change Sales_y,3yr pct change Days on Market_y,3yr pct change New Construction_y,km2cluster_x,km3cluster_x,km4cluster_x,km5cluster_x,km6cluster_x,km7cluster_x,km8cluster_x,km9cluster_x,km10cluster_x,agg2cluster_x,agg3cluster_x,agg4cluster_x,agg5cluster_x,agg6cluster_x,agg7cluster_x,agg8cluster_x,agg9cluster_x,agg10cluster_x,ZORI 2023,ZHVI 2023,ZHVF 2025-01-31,Transit Score,NatWalkInd,3yr pct change ZHVI,3yr pct change ZORI,3yr pct change Sale Listings,3yr pct change Sales,3yr pct change Days on Market,3yr pct change New Construction,km2cluster_y,km3cluster_y,km4cluster_y,km5cluster_y,km6cluster_y,km7cluster_y,km8cluster_y,km9cluster_y,km10cluster_y,agg2cluster_y,agg3cluster_y,agg4cluster_y,agg5cluster_y,agg6cluster_y,agg7cluster_y,agg8cluster_y,agg9cluster_y,agg10cluster_y
768,NY,Kings County,345735.4869441075,551995.3087921885,560611.5416136382,860000.2736627605,872579.2122374724,865348.1963710785,873422.1313216244,915573.6416901674,870255.4097472867,0.2421052631578947,0.8394736842105263,1.231578947368421,2461.080198920647,2499.855089993541,2428.477292426048,2440.1306151325807,2780.7249431139044,2887.7264197417144,1.0,87222.08333333333,75304.16666666667,65572.66666666667,54850.833333333336,43696.666666666664,13361.0,17281.666666666668,16617.083333333332,16798.166666666668,21669.25,17893.333333333332,11924.166666666666,92.0,83.25,67.41666666666667,58.16666666666666,61.41666666666666,531.5833333333334,495.25,555.8333333333334,573.8333333333334,492.25,367.5,1.0,9.6,34.3,20.0,42.0,0.59,23904.0,36.0,47.0,13.527657873728536,-0.04715863411650504,-0.0008990427346804525,0.01318341818847823,0.0664644123597433,0.2182402715915442,0.23076242683343318,-0.3335972429210134,-0.44971945652633727,-0.29015071089106953,-0.20335455249844284,-0.33361461584603347,-0.41973109057710406,0.055873925501432664,-0.08899876390605696,-0.2622622622622623,-0.25342813610970033,-0.3595701423177462,-0.3388305847076462,2887.7264197417144,870255.4097472867,1.231578947368421,9.6,13.527657873728536,0.01318341818847823,0.23076242683343318,-0.41973109057710406,-0.29015071089106953,-0.2622622622622623,-0.3388305847076462,0,0,2,4,1,4,2,7,6,1,1,3,3,3,3,3,3,1,2887.7264197417144,870255.4097472867,1.231578947368421,9.6,13.527657873728536,0.01318341818847823,0.23076242683343318,-0.41973109057710406,-0.29015071089106953,-0.2622622622622623,-0.3388305847076462,0,0,2,4,1,4,2,7,6,1,1,3,3,3,3,3,3,1
781,TN,Knox County,120595.72720533241,156593.61027325827,146855.81064544444,186552.0392623979,194156.86258361946,210426.3414421581,249807.51612849903,304462.8667772424,335559.15889455,0.30454545454545456,1.4727272727272727,7.645454545454545,907.6169775458169,1002.4851896567448,1183.6524260977747,1435.8280845943852,1782.4138513344997,1840.927280554658,65.0,4330.5,3291.333333333334,2550.1666666666665,2422.0833333333335,2256.0833333333335,1137.0833333333333,1464.8333333333333,1474.25,1542.583333333333,1718.5,1495.416666666667,1115.5,53.66666666666666,43.333333333333336,22.166666666666668,20.166666666666668,28.58333333333333,217.66666666666663,157.0,169.41666666666666,196.16666666666663,175.16666666666666,160.66666666666666,1234.0,4.4,2.4,4.0,15.0,0.016,37611.0,47.0,93.0,8.979338842892563,0.10599354806940249,0.3453750824609875,0.6052808849968918,0.0802790570411925,0.26302019236821095,0.5100971559989306,-0.25405405405405407,-0.35088740180389877,-0.27686240613689156,-0.06853603991054533,-0.11531926017907314,-0.3145381810816285,0.4173553719008263,0.2894736842105262,-0.34038461538461545,-0.08277830637488107,-0.18096856414613424,-0.051647811116576486,1840.927280554658,335559.15889455,7.645454545454545,4.4,8.979338842892563,0.6052808849968918,0.5100971559989306,-0.3145381810816285,-0.27686240613689156,-0.34038461538461545,-0.051647811116576486,1,1,3,2,2,3,5,1,3,0,2,0,4,4,4,4,1,0,1840.927280554658,335559.15889455,7.645454545454545,4.4,8.979338842892563,0.6052808849968918,0.5100971559989306,-0.3145381810816285,-0.27686240613689156,-0.34038461538461545,-0.051647811116576486,1,1,3,2,2,3,5,1,3,0,2,0,4,4,4,4,1,0
796,FL,Lake County,130815.59051885926,195214.05094411818,133733.802666958,202422.2245746998,218289.0511596055,232550.09379656846,268522.59669778415,332640.31312725536,344516.4364997816,0.2041666666666667,0.875,4.279166666666667,1291.9752778960644,1368.9804703100099,1441.4186024748794,1645.8338505119023,1887.5715380700633,1992.5726209900524,22.0,13215.0,11511.0,9090.5,8699.25,9367.916666666666,3420.6666666666665,4115.833333333333,4131.75,3941.1666666666665,5244.916666666667,4092.0833333333335,2882.8333333333335,52.0,44.0,26.583333333333332,22.833333333333332,39.25,829.9166666666666,522.9166666666666,397.6666666666667,464.25,447.25,516.6666666666666,2292.5,1.92,0.71,1.6,6.6,0.0071,2576.0,12.0,69.0,7.266891891824325,0.0364926196181318,0.283461746864436,0.4821782178747356,0.05368743305922587,0.23385847553335798,0.41543388916506574,-0.29550962223806126,-0.45035669457728905,-0.2685330063010106,0.07686486382925724,0.030517206607630614,-0.18617699012538735,0.7189781021897811,0.4764890282131662,-0.10795454545454546,0.15520775107136195,0.11290612098366533,0.29924559932942146,1992.5726209900524,344516.4364997816,4.279166666666667,1.92,7.266891891824325,0.4821782178747356,0.41543388916506574,-0.18617699012538735,-0.2685330063010106,-0.10795454545454546,0.29924559932942146,1,1,3,2,2,3,5,1,2,0,2,0,4,4,4,4,1,0,1992.5726209900524,344516.4364997816,4.279166666666667,1.92,7.266891891824325,0.4821782178747356,0.41543388916506574,-0.18617699012538735,-0.2685330063010106,-0.10795454545454546,0.29924559932942146,1,1,3,2,2,3,5,1,2,0,2,0,4,4,4,4,1,0
797,IL,Lake County,264629.8136262835,302989.36274001363,240261.31982332983,288580.9727624961,287342.80424623494,287119.2940111221,318319.2495843055,352701.33292984834,369407.2558661574,0.4461538461538461,1.6115384615384616,3.034615384615385,1547.3323781821973,1608.3986155211853,1629.7744082095594,1740.9161512300618,1920.5472272286781,2004.0037963988245,3.0,46230.833333333336,39675.416666666664,34665.416666666664,27521.666666666668,22391.333333333332,11788.583333333334,13143.833333333334,12511.666666666666,13091.166666666666,16160.916666666666,11307.75,8556.416666666666,61.583333333333336,57.166666666666664,35.666666666666664,31.75,34.083333333333336,434.0833333333333,416.0833333333333,430.75,480.4166666666667,485.3333333333333,427.75,1483.2142857142858,3.807142857142857,2.7857142857142856,2.5714285714285716,14.785714285714286,0.05535714285714286,4023.0,17.0,97.0,10.22139303498756,0.04880572738048272,0.16216411710917933,0.29366636784209293,0.06782613112526627,0.19018813645427718,0.27071691421583877,-0.24331395134605327,-0.4705488034403989,-0.34639769819343835,-0.18641070671592086,-0.35407286320420206,-0.4356370968588862,0.07349081364829403,-0.044392523364485854,-0.40379008746355677,-0.118646978021978,-0.10962705984388556,-0.006964596633778294,2004.0037963988245,369407.2558661574,3.034615384615385,3.807142857142857,10.22139303498756,0.29366636784209293,0.27071691421583877,-0.4356370968588862,-0.34639769819343835,-0.40379008746355677,-0.006964596633778294,0,2,0,1,4,6,4,4,9,0,0,1,1,1,1,1,0,3,2004.0037963988245,369407.2558661574,3.034615384615385,3.807142857142857,10.22139303498756,0.29366636784209293,0.27071691421583877,-0.4356370968588862,-0.34639769819343835,-0.40379008746355677,-0.006964596633778294,0,2,0,1,4,6,4,4,9,0,0,1,1,1,1,1,0,3
800,OH,Lake County,145375.57610988367,155791.62720793768,126789.91066425583,145934.9823096748,151820.3305568427,160618.42472612552,180391.9260647895,195609.65222174855,204542.1778285674,0.4375,1.4875,3.7,,,1000.6841270636862,1206.2134161513316,1277.1235267712198,1320.1498653728925,35.0,10792.083333333334,8243.666666666666,5946.75,5377.666666666667,4872.833333333333,1996.0833333333333,2456.5833333333335,2478.5833333333335,2586.8333333333335,2961.0833333333335,2543.0,2053.25,67.25,52.416666666666664,27.5,22.25,25.833333333333332,89.16666666666667,84.08333333333333,66.75,83.25,92.83333333333333,65.0,1882.3333333333333,2.8666666666666667,1.5833333333333333,2.0,14.0,0.011000000000000001,28384.0,39.0,85.0,11.109677419193549,0.046237078695667524,0.1341029672648416,0.2735920411548768,0.025123621968250257,0.0911247800618135,0.16713436872330018,-0.1925874950845458,-0.30658824191596545,-0.20626892597126478,-0.09387590652699447,-0.18058883703983974,-0.40889976143301926,0.16104868913857673,-0.06060606060606065,-0.5071542130365659,-0.29982046678635543,-0.21921921921921922,-0.026217228464419477,1320.1498653728925,204542.1778285674,3.7,2.8666666666666667,11.109677419193549,0.2735920411548768,0.16713436872330018,-0.40889976143301926,-0.20626892597126478,-0.5071542130365659,-0.026217228464419477,1,2,0,3,0,1,7,2,9,0,0,1,1,1,1,1,0,3,1320.1498653728925,204542.1778285674,3.7,2.8666666666666667,11.109677419193549,0.2735920411548768,0.16713436872330018,-0.40889976143301926,-0.20626892597126478,-0.5071542130365659,-0.026217228464419477,1,2,0,3,0,1,7,2,9,0,0,1,1,1,1,1,0,3
827,FL,Lee County,210119.76137859846,248746.54612822048,197535.04521473977,288411.93240417406,298036.88314962416,310214.37465124385,377311.3210339169,508917.8374968993,510923.3170538345,-0.06764705882352941,0.18823529411764706,4.697058823529411,1266.9994167569264,1316.1412332217967,1395.857729210655,1813.4129924970662,2097.5302546721364,2227.6904014122447,78.0,11562.916666666666,9355.333333333334,7830.75,10170.0,12415.333333333334,1903.5833333333333,1912.8333333333333,1858.75,2189.1666666666665,3540.0833333333335,2888.8333333333335,2219.0,98.66666666666667,83.91666666666667,37.0,40.333333333333336,71.33333333333333,353.5833333333333,296.0833333333333,281.75,307.4166666666667,332.4166666666667,398.9166666666667,1969.1851851851852,2.640740740740741,1.5074074074074075,2.2222222222222223,11.444444444444445,0.012925925925925926,2577.0,12.0,71.0,9.420233463031128,0.03159414819989757,0.3677770583434389,0.6413328155753106,0.07929503351446147,0.23800463560772606,0.6237062071860401,-0.23186984365083949,-0.3731785974906429,0.013627712219261585,0.2207800721075058,0.5854590343623962,0.3270861540654172,0.7685950413223138,0.9279279279279278,-0.14995034756703088,0.2000501378791677,0.2976416373000813,0.41585329784087555,2227.6904014122447,510923.3170538345,4.697058823529411,2.640740740740741,9.420233463031128,0.6413328155753106,0.6237062071860401,0.3270861540654172,0.013627712219261585,-0.14995034756703088,0.41585329784087555,1,1,3,2,2,3,5,1,3,0,2,0,4,4,4,4,1,0,2227.6904014122447,510923.3170538345,4.697058823529411,2.640740740740741,9.420233463031128,0.6413328155753106,0.6237062071860401,0.3270861540654172,0.013627712219261585,-0.14995034756703088,0.41585329784087555,1,1,3,2,2,3,5,1,3,0,2,0,4,4,4,4,1,0
832,PA,Lehigh County,156040.10503549562,220909.19680694633,186527.9593563053,217734.70842288536,225655.36100192857,240637.9943826796,275973.34984002536,308911.357852752,327132.34943607054,0.37200000000000005,1.3559999999999999,4.824,1425.700793837245,1502.6673350105777,1550.8890403978041,1586.0318090777198,1683.6169526205472,1710.6839231675979,70.0,3771.5,2748.666666666666,2216.4166666666665,1920.416666666667,1568.666666666667,954.75,1217.9166666666667,1252.6666666666667,1249.3333333333333,1385.75,1196.0,974.0833333333335,87.33333333333331,72.91666666666667,23.75,21.83333333333333,25.83333333333333,33.25,36.916666666666664,35.333333333333336,55.0,59.66666666666666,49.66666666666666,700.7777777777778,5.788888888888889,4.077777777777778,6.888888888888889,23.22222222222222,0.052,31942.0,42.0,77.0,12.661246612333334,0.061583545445076965,0.19167786913971452,0.3745028644110019,0.03235633126490907,0.09692112996885602,0.3134194911450151,-0.18554905239687844,-0.29707138132178723,-0.22031750266808958,-0.18316337600347146,-0.2922510057525284,-0.4292990540868299,0.18320610687022898,0.08771929824561399,-0.6457142857142858,-0.16759776536312854,-0.09696969696969701,0.4056603773584904,1710.6839231675979,327132.34943607054,4.824,5.788888888888889,12.661246612333334,0.3745028644110019,0.3134194911450151,-0.4292990540868299,-0.22031750266808958,-0.6457142857142858,0.4056603773584904,1,2,0,3,0,1,7,4,9,0,0,1,1,1,1,1,0,4,1710.6839231675979,327132.34943607054,4.824,5.788888888888889,12.661246612333334,0.3745028644110019,0.3134194911450151,-0.4292990540868299,-0.22031750266808958,-0.6457142857142858,0.4056603773584904,1,2,0,3,0,1,7,4,9,0,0,1,1,1,1,1,0,4
842,SC,Lexington County,92070.46229557824,117821.81715384829,114259.82085285192,138395.74314768953,145609.7454647902,156154.74845051722,179324.12566430806,207925.14015499692,215589.84075708277,-0.014285714285714285,0.5071428571428571,3.728571428571428,1075.1510546442662,1123.856089129733,1221.672867528354,1325.5373254247875,1454.6214803776818,1512.766179789799,72.0,3929.5833333333335,2828.3333333333335,2074.3333333333335,1937.4166666666667,2078.4166666666665,823.9166666666666,1241.8333333333333,1213.0,1282.0,1518.3333333333333,1299.0833333333333,971.1666666666666,85.16666666666667,65.66666666666667,27.818181818181817,30.666666666666668,35.916666666666664,172.41666666666666,131.83333333333334,144.5,197.91666666666666,198.25,222.83333333333334,1837.3333333333333,3.0,1.0333333333333334,4.333333333333333,12.333333333333334,0.009333333333333334,35640.0,45.0,63.0,7.420781893067901,0.02827881584208241,0.18472321826250973,0.36204633732492636,0.07506942200632477,0.1781033678055373,0.3188573232409576,-0.25242157931875037,-0.36037321624588364,-0.24245969838793555,0.07277732375586035,0.001968503937007728,-0.2651443724219211,0.17119565217391292,0.29112200435729846,-0.45304568527918787,0.1240016813787306,0.12589473684210536,0.5420991926182238,1512.766179789799,215589.84075708277,3.728571428571428,3.0,7.420781893067901,0.36204633732492636,0.3188573232409576,-0.2651443724219211,-0.24245969838793555,-0.45304568527918787,0.5420991926182238,1,2,0,1,0,0,0,3,8,0,2,0,0,0,5,2,2,2,1512.766179789799,215589.84075708277,3.728571428571428,3.0,7.420781893067901,0.36204633732492636,0.3188573232409576,-0.2651443724219211,-0.24245969838793555,-0.45304568527918787,0.5420991926182238,1,2,0,1,0,0,0,3,8,0,2,0,0,0,5,2,2,2
875,CA,Los Angeles County,360889.24398708664,523838.6356243363,465764.2626701362,734328.677632061,769102.1357936941,803763.3194580908,905054.268518442,1014903.6439800726,1003019.0846305515,-0.7051094890510948,-2.348175182481752,1.262043795620438,2454.152629043445,2539.760376374157,2559.8132235606804,2632.132768429927,2897.61472512719,2986.797526147584,2.0,28671.666666666668,22827.916666666668,20019.75,18466.416666666668,15646.5,9873.833333333334,8925.166666666666,8770.25,8749.666666666666,10868.666666666666,7825.5,5923.083333333333,49.916666666666664,38.75,26.916666666666668,27.916666666666668,37.25,482.25,393.0,281.9166666666667,277.5833333333333,174.75,181.0,484.8893129770992,6.766412213740458,7.8591603053435115,7.965648854961832,45.06488549618321,0.0636908396946565,1413.0,6.0,37.0,13.572347600551595,-0.008225511793513737,0.11016019536037745,0.25940696113600137,0.04481060628471175,0.15345844504024878,0.20285955110879436,-0.24310480693459421,-0.4550312825860271,-0.3230504019200731,-0.1527051358998543,-0.21844678380099652,-0.3145892273714568,0.3343283582089552,0.3839009287925696,-0.03870967741935484,0.0357653791130186,-0.3479435604923446,-0.357966302098729,2986.797526147584,1003019.0846305515,1.262043795620438,6.766412213740458,13.572347600551595,0.25940696113600137,0.20285955110879436,-0.3145892273714568,-0.3230504019200731,-0.03870967741935484,-0.357966302098729,0,0,2,4,1,4,2,7,6,1,1,3,3,3,3,3,3,1,2986.797526147584,1003019.0846305515,1.262043795620438,6.766412213740458,13.572347600551595,0.25940696113600137,0.20285955110879436,-0.3145892273714568,-0.3230504019200731,-0.03870967741935484,-0.357966302098729,0,0,2,4,1,4,2,7,6,1,1,3,3,3,3,3,3,1
877,VA,Loudoun County,384157.83507841994,478338.2628748167,488871.7341336745,562245.3989739899,582978.8417274646,614361.0516760075,704828.5292329668,793409.429553867,806548.4083048821,0.17647058823529413,0.7588235294117647,2.152941176470588,1840.1152938805726,1883.245833631198,1906.6553350223598,1998.6160455929871,2141.5302595374824,2316.843731819245,6.0,19834.666666666668,16068.75,16472.083333333332,14170.416666666666,10769.916666666666,6806.083333333333,7841.166666666667,8030.583333333333,8687.083333333334,10549.0,7845.583333333333,5721.416666666667,42.0,31.083333333333332,19.5,22.583333333333332,26.166666666666668,917.0,510.1666666666667,466.0833333333333,630.3333333333334,638.25,543.0833333333334,1826.25,3.025,1.475,3.375,14.25,0.038625,40128.0,51.0,107.0,7.858895705392638,0.01721638244264121,0.1412341594001819,0.30559872625862666,0.052536690876350094,0.1501124017729241,0.23741507966285577,-0.2707468108383697,-0.457634214933485,-0.3413880761667226,-0.23997177217795293,-0.3461715528798725,-0.3297601452093868,0.15867158671586729,0.34188034188034194,-0.15817694369973184,-0.14910562736649688,-0.1384188260179799,0.1652065081351691,2316.843731819245,806548.4083048821,2.152941176470588,3.025,7.858895705392638,0.30559872625862666,0.23741507966285577,-0.3297601452093868,-0.3413880761667226,-0.15817694369973184,0.1652065081351691,0,0,0,1,4,2,4,5,8,0,2,0,0,0,6,6,6,6,2316.843731819245,806548.4083048821,2.152941176470588,3.025,7.858895705392638,0.30559872625862666,0.23741507966285577,-0.3297601452093868,-0.3413880761667226,-0.15817694369973184,0.1652065081351691,0,0,0,1,4,2,4,5,8,0,2,0,0,0,6,6,6,6
888,MI,Macomb County,161149.93733375086,146722.7949757453,121515.72249379102,182476.35708964447,193195.0190285695,201897.92379242802,230535.24260131482,254133.16475589992,261526.3317969445,0.23055555555555557,1.1777777777777778,3.1694444444444443,809.0660386997157,846.1241477702375,898.7067702501364,1092.4939096452993,1224.202881529757,1335.9909122372242,14.0,19136.666666666668,15402.25,12913.5,13008.25,11491.333333333334,6630.666666666667,6679.083333333333,6554.0,6630.636363636364,7600.333333333333,6368.5,5093.833333333333,47.083333333333336,45.166666666666664,24.666666666666668,25.416666666666668,32.166666666666664,334.5,237.25,228.16666666666666,286.0833333333333,258.0,199.66666666666666,1649.2307692307693,3.3923076923076922,1.9692307692307693,1.8461538461538463,35.46153846153846,0.011384615384615384,13864.0,26.0,99.0,7.638490164779905,0.028537864286341308,0.13381010189212167,0.3022513742455993,0.04030709897760321,0.1530997323093834,0.34665616114905984,-0.20015178875193013,-0.32978816718564974,-0.23177308270607977,-0.11661189373410459,-0.11013022547463244,-0.25391852921921576,0.26557377049180314,0.3040540540540539,-0.28782287822878233,-0.22609819121447033,-0.3020681619574716,-0.12490869247626006,1335.9909122372242,261526.3317969445,3.1694444444444443,3.3923076923076922,7.638490164779905,0.3022513742455993,0.34665616114905984,-0.25391852921921576,-0.23177308270607977,-0.28782287822878233,-0.12490869247626006,1,2,0,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6,1335.9909122372242,261526.3317969445,3.1694444444444443,3.3923076923076922,7.638490164779905,0.3022513742455993,0.34665616114905984,-0.25391852921921576,-0.23177308270607977,-0.28782287822878233,-0.12490869247626006,1,2,0,1,4,0,0,3,8,0,2,0,0,0,6,6,6,6
908,FL,Manatee County,220674.6268438225,290037.5689742466,239208.42669781615,339939.0502669451,350690.8860927217,366833.6706019694,454568.573374,621719.7348884718,626732.968033336,-0.05263157894736842,0.4263157894736842,5.257894736842106,1245.1000769259563,1313.3117569462238,1371.4575137639235,1824.956269117691,2271.6572568484044,2368.2299809748874,73.0,8996.916666666666,7321.5,4101.0,3949.166666666666,5736.833333333333,1861.833333333333,1951.916666666667,1958.333333333333,2143.25,2737.0833333333335,1924.833333333333,1544.5833333333333,85.83333333333333,67.0,26.416666666666668,23.25,46.666666666666664,236.0,209.66666666666666,267.0833333333333,290.25,256.25,384.5,1304.7,4.220000000000001,2.6100000000000003,4.1,19.5,0.0152,2582.0,12.0,81.0,11.225160256206731,0.023284209224629804,0.3654371410173181,0.6530086857619688,0.04304332946001085,0.21402451013612714,0.5250619117976336,-0.19754957139146248,-0.43568275232151016,-0.27932656790699484,0.45266933952310606,0.3988864504592375,-0.21644016481140027,1.0071684587813619,0.7665615141955834,-0.3034825870646767,0.5004878048780488,0.32472006890611543,0.439625585023401,2368.2299809748874,626732.968033336,5.257894736842106,4.220000000000001,11.225160256206731,0.6530086857619688,0.5250619117976336,-0.21644016481140027,-0.27932656790699484,-0.3034825870646767,0.439625585023401,1,1,3,2,2,3,5,1,3,0,2,0,4,4,4,4,1,0,2368.2299809748874,626732.968033336,5.257894736842106,4.220000000000001,11.225160256206731,0.6530086857619688,0.5250619117976336,-0.21644016481140027,-0.27932656790699484,-0.3034825870646767,0.439625585023401,1,1,3,2,2,3,5,1,3,0,2,0,4,4,4,4,1,0
949,NC,Mecklenburg County,185622.17706386064,230623.2456204706,199419.09951620855,291411.55393047153,306879.6558044056,328051.66885827336,388165.4801412409,460051.18952059874,469508.8428282713,0.16896551724137931,0.7413793103448276,4.858620689655172,1266.261245632624,1330.8703668424919,1367.5584181641646,1520.4077676895206,1728.508293279943,1827.191163682039,23.0,9999.833333333334,7559.5,7226.916666666667,7419.583333333333,7675.166666666667,3270.1666666666665,4198.916666666667,4335.833333333333,4445.75,5466.583333333333,4458.583333333333,3149.75,42.75,33.833333333333336,17.75,21.5,33.333333333333336,741.25,635.75,520.9166666666666,861.6666666666666,858.25,755.0833333333334,1129.2222222222222,4.607407407407408,2.8444444444444446,3.740740740740741,24.37037037037037,0.034666666666666665,25609.0,37.0,119.0,10.933033033073874,0.01908070942792723,0.2187502128565934,0.45769648744904856,0.048534753498959984,0.18216195868872045,0.3108330122400948,-0.2935536325065884,-0.4238174362414061,-0.29151436765450145,0.03444712753411588,0.06202506832097598,0.01530083559318301,0.5503875968992249,0.8779342723004696,-0.014778325123152709,-0.12020584522769197,-0.12369439071566724,0.4495280755079189,1827.191163682039,469508.8428282713,4.858620689655172,4.607407407407408,10.933033033073874,0.45769648744904856,0.3108330122400948,0.01530083559318301,-0.29151436765450145,-0.014778325123152709,0.4495280755079189,1,1,3,2,5,3,5,0,1,0,2,0,0,0,5,2,2,2,1827.191163682039,469508.8428282713,4.858620689655172,4.607407407407408,10.933033033073874,0.45769648744904856,0.3108330122400948,0.01530083559318301,-0.29151436765450145,-0.014778325123152709,0.4495280755079189,1,1,3,2,5,3,5,0,1,0,2,0,0,0,5,2,2,2
961,MA,Middlesex County,408826.82045841543,424332.2284610336,439762.5905975834,612380.7497985949,624185.2488532885,644791.1481716697,713830.0141888559,784727.7548970131,811617.770471156,0.4050632911392405,1.2354430379746835,3.4316455696202532,2305.2975513195042,2332.9415507088515,2325.335136416883,2349.8939571880396,2582.9918549718236,2752.0443868064326,10.0,14188.333333333336,11396.583333333334,10055.75,9225.75,7507.833333333332,4718.166666666667,5121.416666666667,5144.333333333333,5239.083333333333,5809.833333333333,4741.0,3576.166666666666,38.333333333333336,32.833333333333336,22.416666666666668,22.25,25.833333333333332,276.1666666666667,273.5833333333333,349.0833333333333,406.0,295.8333333333333,263.75,571.6888888888889,6.735555555555556,9.011111111111111,7.2444444444444445,28.933333333333334,0.14824444444444446,13401.0,25.0,17.0,12.4585172108376,0.03481426554050191,0.1362392615676341,0.26657418076643574,0.06083432783609851,0.18537562365986768,0.22840805535245776,-0.24569359488152992,-0.38446312286640466,-0.3174060347707137,-0.18620888997281163,-0.2533790783051157,-0.34122068748674683,0.16104868913857673,0.1524163568773233,-0.2131979695431473,-0.10845070422535204,-0.3503694581280788,-0.24444974934351868,2752.0443868064326,811617.770471156,3.4316455696202532,6.735555555555556,12.4585172108376,0.26657418076643574,0.22840805535245776,-0.34122068748674683,-0.3174060347707137,-0.2131979695431473,-0.24444974934351868,0,0,2,4,1,2,2,5,6,1,1,3,3,3,3,3,3,1,2752.0443868064326,811617.770471156,3.4316455696202532,6.735555555555556,12.4585172108376,0.26657418076643574,0.22840805535245776,-0.34122068748674683,-0.3174060347707137,-0.2131979695431473,-0.24444974934351868,0,0,2,4,1,2,2,5,6,1,1,3,3,3,3,3,3,1
988,NY,Monroe County,109705.4253886402,124237.03128151478,121792.84907662612,145037.16134205455,151811.31287695258,163302.83180228138,187215.07701067856,207603.5586447779,223583.8689707871,0.3923076923076923,1.9666666666666668,5.858974358974359,1014.9963907001634,1050.8865212915073,1158.6091099099522,1336.8582969054467,1345.4690452953967,1440.0663266351958,52.0,3378.25,2695.75,2141.3333333333335,1916.9166666666667,1586.4166666666667,1023.5833333333334,1252.6666666666667,1221.0833333333333,1191.25,1277.6666666666667,1126.0,908.0833333333334,46.5,39.5,21.833333333333332,19.083333333333332,19.583333333333332,44.166666666666664,23.75,22.666666666666668,21.083333333333332,20.583333333333332,15.545454545454543,484.0,6.5,5.0,10.0,47.0,0.094,23908.0,36.0,55.0,11.210727969208538,0.06777795460684476,0.1771675524703841,0.35825228654571667,0.06386189569853178,0.1653279260650218,0.24901581039999832,-0.1935316755476613,-0.28926428385076963,-0.23770549143057013,-0.17241229404860234,-0.25914539227895395,-0.41151194781909795,0.026200873362445413,-0.10305343511450382,-0.5042194092827005,-0.24475524475524474,-0.2626661875673733,-0.31417112299465244,1440.0663266351958,223583.8689707871,5.858974358974359,6.5,11.210727969208538,0.35825228654571667,0.24901581039999832,-0.41151194781909795,-0.23770549143057013,-0.5042194092827005,-0.31417112299465244,1,2,0,3,0,1,7,4,9,0,0,1,1,1,1,1,0,4,1440.0663266351958,223583.8689707871,5.858974358974359,6.5,11.210727969208538,0.35825228654571667,0.24901581039999832,-0.41151194781909795,-0.23770549143057013,-0.5042194092827005,-0.31417112299465244,1,2,0,3,0,1,7,4,9,0,0,1,1,1,1,1,0,4
