,state code,county code,area,state abbv
877,5,119,Pulaski County,AR
878,5,121,Randolph County,AR
879,5,123,St. Francis County,AR
880,5,125,Saline County,AR
881,5,127,Scott County,AR
882,5,129,Searcy County,AR
883,5,131,Sebastian County,AR
884,5,133,Sevier County,AR
885,5,135,Sharp County,AR
886,5,137,Stone County,AR
887,5,139,Union County,AR
888,5,141,Van Buren County,AR
889,5,143,Washington County,AR
890,5,145,White County,AR
891,5,147,Woodruff County,AR
892,5,149,Yell County,AR
893,5,0,Adona city,AR
894,5,0,Alexander city,AR
895,5,0,Alicia town,AR
896,5,0,Allport town,AR
897,5,0,Alma city,AR
898,5,0,Almyra town,AR
899,5,0,Alpena town,AR
900,5,0,Altheimer city,AR
901,5,0,Altus city,AR
902,5,0,Amagon town,AR
903,5,0,Amity city,AR
904,5,0,Anthonyville town,AR
905,5,0,Antoine town,AR
906,5,0,Arkadelphia city,AR
907,5,0,Arkansas City city,AR
908,5,0,Ashdown city,AR
909,5,0,Ash Flat city,AR
910,5,0,Atkins city,AR
911,5,0,Aubrey town,AR
912,5,0,Augusta city,AR
913,5,0,Austin city,AR
914,5,0,Avoca town,AR
915,5,0,Bald Knob city,AR
916,5,0,Banks town,AR
917,5,0,Barling city,AR
918,5,0,Bassett town,AR
919,5,0,Batesville city,AR
920,5,0,Bauxite town,AR
921,5,0,Bay city,AR
922,5,0,Bearden city,AR
923,5,0,Beaver town,AR
924,5,0,Beebe city,AR
925,5,0,Beedeville town,AR
926,5,0,Bella Vista city,AR
927,5,0,Bellefonte town,AR
928,5,0,Belleville city,AR
929,5,0,Ben Lomond town,AR
930,5,0,Benton city,AR
931,5,0,Bentonville city,AR
932,5,0,Bergman town,AR
933,5,0,Berryville city,AR
934,5,0,Bethel Heights city,AR
935,5,0,Bigelow town,AR
936,5,0,Big Flat town,AR
937,5,0,Biggers town,AR
938,5,0,Birdsong town,AR
939,5,0,Black Oak town,AR
940,5,0,Black Rock city,AR
941,5,0,Black Springs town,AR
942,5,0,Blevins city,AR
943,5,0,Blue Eye town,AR
944,5,0,Blue Mountain town,AR
945,5,0,Bluff City town,AR
946,5,0,Blytheville city,AR
947,5,0,Bodcaw town,AR
948,5,0,Bonanza city,AR
949,5,0,Bono city,AR
950,5,0,Booneville city,AR
951,5,0,Bradford city,AR
952,5,0,Bradley city,AR
953,5,0,Branch city,AR
954,5,0,Briarcliff city,AR
955,5,0,Brinkley city,AR
956,5,0,Brookland city,AR
957,5,0,Bryant city,AR
958,5,0,Buckner city,AR
959,5,0,Bull Shoals city,AR
960,5,0,Burdette town,AR
961,5,0,Cabot city,AR
962,5,0,Caddo Valley town,AR
963,5,0,Caldwell town,AR
964,5,0,Cale town,AR
965,5,0,Calico Rock city,AR
966,5,0,Calion city,AR
967,5,0,Camden city,AR
968,5,0,Cammack Village city,AR
969,5,0,Campbell Station city,AR
970,5,0,Caraway city,AR
971,5,0,Carlisle city,AR
972,5,0,Carthage city,AR
973,5,0,Casa town,AR
974,5,0,Cash town,AR
975,5,0,Caulksville town,AR
976,5,0,Cave City city,AR
977,5,0,Cave Springs city,AR
978,5,0,Cedarville city,AR
979,5,0,Centerton city,AR
980,5,0,Central City town,AR
981,5,0,Charleston city,AR
982,5,0,Cherokee Village city,AR
983,5,0,Cherry Valley city,AR
984,5,0,Chester town,AR
985,5,0,Chidester city,AR
986,5,0,Clarendon city,AR
987,5,0,Clarkedale city,AR
988,5,0,Clarksville city,AR
989,5,0,Clinton city,AR
990,5,0,Coal Hill city,AR
991,5,0,Colt city,AR
992,5,0,Concord town,AR
993,5,0,Conway city,AR
994,5,0,Corinth town,AR
995,5,0,Corning city,AR
996,5,0,Cotter city,AR
997,5,0,Cotton Plant city,AR
998,5,0,Cove town,AR
999,5,0,Coy town,AR
1000,5,0,Crawfordsville town,AR
1001,5,0,Crossett city,AR
1002,5,0,Cushman city,AR
1003,5,0,Daisy town,AR
1004,5,0,Damascus town,AR
1005,5,0,Danville city,AR
1006,5,0,Dardanelle city,AR
1007,5,0,Datto town,AR
1008,5,0,Decatur city,AR
1009,5,0,Delaplaine town,AR
1010,5,0,Delight city,AR
1011,5,0,Dell town,AR
1012,5,0,Denning town,AR
1013,5,0,De Queen city,AR
1014,5,0,Dermott city,AR
1015,5,0,Des Arc city,AR
1016,5,0,De Valls Bluff city,AR
1017,5,0,DeWitt city,AR
1018,5,0,Diamond City city,AR
1019,5,0,Diaz city,AR
1020,5,0,Dierks city,AR
1021,5,0,Donaldson town,AR
1022,5,0,Dover city,AR
1023,5,0,Dumas city,AR
1024,5,0,Dyer city,AR
1025,5,0,Dyess town,AR
1026,5,0,Earle city,AR
1027,5,0,East Camden town,AR
1028,5,0,Edmondson town,AR
1029,5,0,Egypt town,AR
1030,5,0,Elaine city,AR
1031,5,0,El Dorado city,AR
1032,5,0,Elkins city,AR
1033,5,0,Elm Springs city,AR
1034,5,0,Emerson town,AR
1035,5,0,Emmet city,AR
1036,5,0,England city,AR
1037,5,0,Enola town,AR
1038,5,0,Etowah town,AR
1039,5,0,Eudora city,AR
1040,5,0,Eureka Springs city,AR
1041,5,0,Evening Shade city,AR
1042,5,0,Everton town,AR
1043,5,0,Fairfield Bay city,AR
1044,5,0,Fargo town,AR
1045,5,0,Farmington city,AR
1046,5,0,Fayetteville city,AR
1047,5,0,Felsenthal town,AR
1048,5,0,Fifty-Six city,AR
1049,5,0,Fisher city,AR
1050,5,0,Flippin city,AR
1051,5,0,Fordyce city,AR
1052,5,0,Foreman city,AR
1053,5,0,Forrest City city,AR
1054,5,0,Fort Smith city,AR
1055,5,0,Fouke city,AR
1056,5,0,Fountain Hill town,AR
1057,5,0,Fountain Lake town,AR
1058,5,0,Fourche town,AR
1059,5,0,Franklin town,AR
1060,5,0,Fredonia (Biscoe) town,AR
1061,5,0,Friendship town,AR
1062,5,0,Fulton town,AR
1063,5,0,Garfield town,AR
1064,5,0,Garland town,AR
1065,5,0,Garner town,AR
1066,5,0,Gassville city,AR
1067,5,0,Gateway town,AR
1068,5,0,Gentry city,AR
1069,5,0,Georgetown town,AR
1070,5,0,Gilbert town,AR
1071,5,0,Gillett city,AR
1072,5,0,Gillham town,AR
1073,5,0,Gilmore city,AR
1074,5,0,Glenwood city,AR
1075,5,0,Goshen town,AR
1076,5,0,Gosnell city,AR
1077,5,0,Gould city,AR
1078,5,0,Grady city,AR
1079,5,0,Grannis city,AR
1080,5,0,Gravette city,AR
1081,5,0,Greenbrier city,AR
1082,5,0,Green Forest city,AR
1083,5,0,Greenland city,AR
1084,5,0,Greenway city,AR
1085,5,0,Greenwood city,AR
1086,5,0,Greers Ferry city,AR
1087,5,0,Griffithville town,AR
1088,5,0,Grubbs city,AR
1089,5,0,Guion town,AR
1090,5,0,Gum Springs town,AR
1091,5,0,Gurdon city,AR
1092,5,0,Guy city,AR
1093,5,0,Hackett city,AR
1094,5,0,Hamburg city,AR
1095,5,0,Hampton city,AR
1096,5,0,Hardy city,AR
1097,5,0,Harrell town,AR
1098,5,0,Harrisburg city,AR
1099,5,0,Harrison city,AR
1100,5,0,Hartford city,AR
1101,5,0,Hartman city,AR
1102,5,0,Haskell city,AR
1103,5,0,Hatfield town,AR
1104,5,0,Havana city,AR
1105,5,0,Haynes town,AR
1106,5,0,Hazen city,AR
1107,5,0,Heber Springs city,AR
1108,5,0,Hector town,AR
1109,5,0,Helena-West Helena city,AR
1110,5,0,Hermitage city,AR
1111,5,0,Hickory Ridge city,AR
1112,5,0,Higden town,AR
1113,5,0,Higginson town,AR
1114,5,0,Highfill town,AR
1115,5,0,Highland city,AR
1116,5,0,Hindsville town,AR
1117,5,0,Holland city,AR
1118,5,0,Holly Grove city,AR
1119,5,0,Hope city,AR
1120,5,0,Horatio city,AR
1121,5,0,Horseshoe Bend city,AR
1122,5,0,Horseshoe Lake town,AR
1123,5,0,Hot Springs city,AR
1124,5,0,Houston town,AR
1125,5,0,Hoxie city,AR
1126,5,0,Hughes city,AR
1127,5,0,Humnoke city,AR
1128,5,0,Humphrey city,AR
1129,5,0,Hunter town,AR
1130,5,0,Huntington city,AR
1131,5,0,Huntsville city,AR
1132,5,0,Huttig city,AR
1133,5,0,Imboden town,AR
1134,5,0,Jacksonport town,AR
1135,5,0,Jacksonville city,AR
1136,5,0,Jasper city,AR
1137,5,0,Jennette town,AR
1138,5,0,Jericho town,AR
1139,5,0,Jerome town,AR
1140,5,0,Johnson city,AR
1141,5,0,Joiner city,AR
1142,5,0,Jonesboro city,AR
1143,5,0,Judsonia city,AR
1144,5,0,Junction City city,AR
1145,5,0,Keiser city,AR
1146,5,0,Kensett city,AR
1147,5,0,Keo town,AR
1148,5,0,Kibler city,AR
1149,5,0,Kingsland city,AR
1150,5,0,Knobel city,AR
1151,5,0,Knoxville town,AR
1152,5,0,Lafe town,AR
1153,5,0,LaGrange town,AR
1154,5,0,Lake City city,AR
1155,5,0,Lakeview city,AR
1156,5,0,Lake View city,AR
1157,5,0,Lake Village city,AR
1158,5,0,Lamar city,AR
1159,5,0,Lavaca city,AR
1160,5,0,Leachville city,AR
1161,5,0,Lead Hill town,AR
1162,5,0,Leola town,AR
1163,5,0,Lepanto city,AR
1164,5,0,Leslie city,AR
1165,5,0,Letona town,AR
1166,5,0,Lewisville city,AR
1167,5,0,Lexa town,AR
1168,5,0,Lincoln city,AR
1169,5,0,Little Flock city,AR
1170,5,0,Little Rock city,AR
1171,5,0,Lockesburg city,AR
1172,5,0,London city,AR
1173,5,0,Lonoke city,AR
1174,5,0,Lonsdale town,AR
1175,5,0,Louann town,AR
1176,5,0,Lowell city,AR
1177,5,0,Luxora city,AR
1178,5,0,Lynn town,AR
1179,5,0,McCaskill town,AR
1180,5,0,McCrory city,AR
1181,5,0,McDougal town,AR
1182,5,0,McGehee city,AR
1183,5,0,McNab town,AR
1184,5,0,McNeil city,AR
1185,5,0,McRae city,AR
1186,5,0,Madison city,AR
1187,5,0,Magazine city,AR
1188,5,0,Magness town,AR
1189,5,0,Magnolia city,AR
1190,5,0,Malvern city,AR
1191,5,0,Mammoth Spring city,AR
1192,5,0,Manila city,AR
1193,5,0,Mansfield city,AR
1194,5,0,Marianna city,AR
1195,5,0,Marie town,AR
1196,5,0,Marion city,AR
1197,5,0,Marked Tree city,AR
1198,5,0,Marmaduke city,AR
1199,5,0,Marshall city,AR
1200,5,0,Marvell city,AR
1201,5,0,Maumelle city,AR
1202,5,0,Mayflower city,AR
1203,5,0,Maynard town,AR
1204,5,0,Melbourne city,AR
1205,5,0,Mena city,AR
1206,5,0,Menifee town,AR
1207,5,0,Midland town,AR
1208,5,0,Midway town,AR
1209,5,0,Mineral Springs city,AR
1210,5,0,Minturn town,AR
1211,5,0,Mitchellville city,AR
1212,5,0,Monette city,AR
1213,5,0,Monticello city,AR
1214,5,0,Montrose city,AR
1215,5,0,Moorefield town,AR
1216,5,0,Moro town,AR
1217,5,0,Morrilton city,AR
1218,5,0,Morrison Bluff town,AR
1219,5,0,Mountainburg city,AR
1220,5,0,Mountain Home city,AR
1221,5,0,Mountain Pine city,AR
1222,5,0,Mountain View city,AR
1223,5,0,Mount Ida city,AR
1224,5,0,Mount Pleasant town,AR
1225,5,0,Mount Vernon town,AR
1226,5,0,Mulberry city,AR
1227,5,0,Murfreesboro city,AR
1228,5,0,Nashville city,AR
1229,5,0,Newark city,AR
1230,5,0,Newport city,AR
1231,5,0,Nimmons town,AR
1232,5,0,Norfork city,AR
1233,5,0,Norman town,AR
1234,5,0,Norphlet city,AR
1235,5,0,North Little Rock city,AR
1236,5,0,Oak Grove town,AR
1237,5,0,Oak Grove Heights town,AR
1238,5,0,Oakhaven town,AR
1239,5,0,Oden town,AR
1240,5,0,Ogden city,AR
1241,5,0,Oil Trough town,AR
1242,5,0,O'Kean town,AR
1243,5,0,Okolona town,AR
1244,5,0,Ola city,AR
1245,5,0,Omaha town,AR
1246,5,0,Oppelo city,AR
1247,5,0,Osceola city,AR
1248,5,0,Oxford city,AR
1249,5,0,Ozan town,AR
1250,5,0,Ozark city,AR
1251,5,0,Palestine city,AR
1252,5,0,Pangburn city,AR
1253,5,0,Paragould city,AR
1254,5,0,Paris city,AR
1255,5,0,Parkdale city,AR
1256,5,0,Parkin city,AR
1257,5,0,Patmos town,AR
1258,5,0,Patterson city,AR
1259,5,0,Peach Orchard city,AR
1260,5,0,Pea Ridge city,AR
1261,5,0,Perla town,AR
1262,5,0,Perry town,AR
1263,5,0,Perrytown town,AR
1264,5,0,Perryville city,AR
1265,5,0,Piggott city,AR
1266,5,0,Pindall town,AR
1267,5,0,Pine Bluff city,AR
1268,5,0,Pineville town,AR
1269,5,0,Plainview city,AR
1270,5,0,Pleasant Plains town,AR
1271,5,0,Plumerville city,AR
1272,5,0,Pocahontas city,AR
1273,5,0,Pollard city,AR
1274,5,0,Portia town,AR
1275,5,0,Portland city,AR
1276,5,0,Pottsville city,AR
1277,5,0,Powhatan town,AR
1278,5,0,Poyen town,AR
1279,5,0,Prairie Grove city,AR
1280,5,0,Prattsville town,AR
1281,5,0,Prescott city,AR
1282,5,0,Pyatt town,AR
1283,5,0,Quitman city,AR
1284,5,0,Ratcliff city,AR
1285,5,0,Ravenden town,AR
1286,5,0,Ravenden Springs town,AR
1287,5,0,Rector city,AR
1288,5,0,Redfield city,AR
1289,5,0,Reed town,AR
1290,5,0,Reyno city,AR
1291,5,0,Rison city,AR
1292,5,0,Rockport city,AR
1293,5,0,Roe town,AR
1294,5,0,Rogers city,AR
1295,5,0,Rondo town,AR
1296,5,0,Rose Bud town,AR
1297,5,0,Rosston town,AR
1298,5,0,Rudy town,AR
1299,5,0,Russell town,AR
1300,5,0,Russellville city,AR
1301,5,0,St. Charles town,AR
1302,5,0,St. Francis city,AR
1303,5,0,St. Joe town,AR
1304,5,0,St. Paul town,AR
1305,5,0,Salem city,AR
1306,5,0,Salesville city,AR
1307,5,0,Scranton city,AR
1308,5,0,Searcy city,AR
1309,5,0,Sedgwick town,AR
1310,5,0,Shannon Hills city,AR
1311,5,0,Sheridan city,AR
1312,5,0,Sherrill town,AR
1313,5,0,Sherwood city,AR
1314,5,0,Shirley town,AR
1315,5,0,Sidney town,AR
1316,5,0,Siloam Springs city,AR
1317,5,0,Smackover city,AR
1318,5,0,Smithville town,AR
1319,5,0,South Lead Hill town,AR
1320,5,0,Southside city,AR
1321,5,0,Sparkman city,AR
1322,5,0,Springdale city,AR
1323,5,0,Springtown town,AR
1324,5,0,Stamps city,AR
1325,5,0,Star City city,AR
1326,5,0,Stephens city,AR
1327,5,0,Strawberry town,AR
1328,5,0,Strong city,AR
1329,5,0,Stuttgart city,AR
1330,5,0,Subiaco town,AR
1331,5,0,Success town,AR
1332,5,0,Sulphur Rock town,AR
1333,5,0,Sulphur Springs city,AR
1334,5,0,Summit city,AR
1335,5,0,Sunset town,AR
1336,5,0,Swifton city,AR
1337,5,0,Taylor city,AR
1338,5,0,Texarkana city,AR
1339,5,0,Thornton city,AR
1340,5,0,Tillar city,AR
1341,5,0,Tinsman town,AR
1342,5,0,Tollette town,AR
1343,5,0,Tontitown city,AR
1344,5,0,Traskwood city,AR
1345,5,0,Trumann city,AR
1346,5,0,Tuckerman city,AR
1347,5,0,Tull town,AR
1348,5,0,Tupelo town,AR
1349,5,0,Turrell city,AR
1350,5,0,Twin Groves town,AR
1351,5,0,Tyronza city,AR
1352,5,0,Ulm town,AR
1353,5,0,Valley Springs town,AR
1354,5,0,Van Buren city,AR
1355,5,0,Vandervoort town,AR
1356,5,0,Victoria town,AR
1357,5,0,Vilonia city,AR
1358,5,0,Viola town,AR
1359,5,0,Wabbaseka town,AR
1360,5,0,Waldenburg town,AR
1361,5,0,Waldo city,AR
1362,5,0,Waldron city,AR
1363,5,0,Walnut Ridge city,AR
1364,5,0,Ward city,AR
1365,5,0,Warren city,AR
1366,5,0,Washington city,AR
1367,5,0,Watson city,AR
1368,5,0,Weiner city,AR
1369,5,0,Weldon town,AR
1370,5,0,Western Grove town,AR
1371,5,0,West Fork city,AR
1372,5,0,West Memphis city,AR
1373,5,0,West Point town,AR
1374,5,0,Wheatley city,AR
1375,5,0,Whelen Springs town,AR
1376,5,0,White Hall city,AR
1377,5,0,Wickes town,AR
1378,5,0,Widener town,AR
1379,5,0,Wiederkehr Village city,AR
1380,5,0,Williford town,AR
1381,5,0,Willisville town,AR
1382,5,0,Wilmar city,AR
1383,5,0,Wilmot city,AR
1384,5,0,Wilson city,AR
1385,5,0,Wilton city,AR
1386,5,0,Winchester town,AR
1387,5,0,Winslow city,AR
1388,5,0,Winthrop city,AR
1389,5,0,Wooster town,AR
1390,5,0,Wrightsville city,AR
1391,5,0,Wynne city,AR
1392,5,0,Yellville city,AR
1393,5,0,Zinc town,AR
1394,6,0,California,CA
1395,6,1,Alameda County,CA
1396,6,3,Alpine County,CA
1397,6,5,Amador County,CA
1398,6,7,Butte County,CA
1399,6,9,Calaveras County,CA
1400,6,11,Colusa County,CA
1401,6,13,Contra Costa County,CA
1402,6,15,Del Norte County,CA
1403,6,17,El Dorado County,CA
1404,6,19,Fresno County,CA
1405,6,21,Glenn County,CA
1406,6,23,Humboldt County,CA
1407,6,25,Imperial County,CA
1408,6,27,Inyo County,CA
1409,6,29,Kern County,CA
1410,6,31,Kings County,CA
1411,6,33,Lake County,CA
1412,6,35,Lassen County,CA
1413,6,37,Los Angeles County,CA
1414,6,39,Madera County,CA
1415,6,41,Marin County,CA
1416,6,43,Mariposa County,CA
1417,6,45,Mendocino County,CA
1418,6,47,Merced County,CA
1419,6,49,Modoc County,CA
1420,6,51,Mono County,CA
1421,6,53,Monterey County,CA
1422,6,55,Napa County,CA
1423,6,57,Nevada County,CA
1424,6,59,Orange County,CA
1425,6,61,Placer County,CA
1426,6,63,Plumas County,CA
1427,6,65,Riverside County,CA
1428,6,67,Sacramento County,CA
1429,6,69,San Benito County,CA
1430,6,71,San Bernardino County,CA
1431,6,73,San Diego County,CA
1432,6,75,San Francisco County,CA
1433,6,77,San Joaquin County,CA
1434,6,79,San Luis Obispo County,CA
1435,6,81,San Mateo County,CA
1436,6,83,Santa Barbara County,CA
1437,6,85,Santa Clara County,CA
1438,6,87,Santa Cruz County,CA
1439,6,89,Shasta County,CA
1440,6,91,Sierra County,CA
1441,6,93,Siskiyou County,CA
1442,6,95,Solano County,CA
1443,6,97,Sonoma County,CA
1444,6,99,Stanislaus County,CA
1445,6,101,Sutter County,CA
1446,6,103,Tehama County,CA
1447,6,105,Trinity County,CA
1448,6,107,Tulare County,CA
1449,6,109,Tuolumne County,CA
1450,6,111,Ventura County,CA
1451,6,113,Yolo County,CA
1452,6,115,Yuba County,CA
1453,6,0,Adelanto city,CA
1454,6,0,Agoura Hills city,CA
1455,6,0,Alameda city,CA
1456,6,0,Albany city,CA
1457,6,0,Alhambra city,CA
1458,6,0,Aliso Viejo city,CA
1459,6,0,Alturas city,CA
1460,6,0,Amador City city,CA
1461,6,0,American Canyon city,CA
1462,6,0,Anaheim city,CA
1463,6,0,Anderson city,CA
1464,6,0,Angels city,CA
1465,6,0,Antioch city,CA
1466,6,0,Apple Valley town,CA
1467,6,0,Arcadia city,CA
1468,6,0,Arcata city,CA
1469,6,0,Arroyo Grande city,CA
1470,6,0,Artesia city,CA
1471,6,0,Arvin city,CA
1472,6,0,Atascadero city,CA
1473,6,0,Atherton town,CA
1474,6,0,Atwater city,CA
1475,6,0,Auburn city,CA
1476,6,0,Avalon city,CA
1477,6,0,Avenal city,CA
1478,6,0,Azusa city,CA
1479,6,0,Bakersfield city,CA
1480,6,0,Baldwin Park city,CA
1481,6,0,Banning city,CA
1482,6,0,Barstow city,CA
1483,6,0,Beaumont city,CA
1484,6,0,Bell city,CA
1485,6,0,Bellflower city,CA
1486,6,0,Bell Gardens city,CA
1487,6,0,Belmont city,CA
1488,6,0,Belvedere city,CA
1489,6,0,Benicia city,CA
1490,6,0,Berkeley city,CA
1491,6,0,Beverly Hills city,CA
1492,6,0,Big Bear Lake city,CA
1493,6,0,Biggs city,CA
1494,6,0,Bishop city,CA
1495,6,0,Blue Lake city,CA
1496,6,0,Blythe city,CA
1497,6,0,Bradbury city,CA
1498,6,0,Brawley city,CA
1499,6,0,Brea city,CA
1500,6,0,Brentwood city,CA
1501,6,0,Brisbane city,CA
1502,6,0,Buellton city,CA
1503,6,0,Buena Park city,CA
1504,6,0,Burbank city,CA
1505,6,0,Burlingame city,CA
1506,6,0,Calabasas city,CA
1507,6,0,Calexico city,CA
1508,6,0,California City city,CA
1509,6,0,Calimesa city,CA
1510,6,0,Calipatria city,CA
1511,6,0,Calistoga city,CA
1512,6,0,Camarillo city,CA
1513,6,0,Campbell city,CA
1514,6,0,Canyon Lake city,CA
1515,6,0,Capitola city,CA
1516,6,0,Carlsbad city,CA
1517,6,0,Carmel-by-the-Sea city,CA
1518,6,0,Carpinteria city,CA
1519,6,0,Carson city,CA
1520,6,0,Cathedral City city,CA
1521,6,0,Ceres city,CA
1522,6,0,Cerritos city,CA
1523,6,0,Chico city,CA
1524,6,0,Chino city,CA
1525,6,0,Chino Hills city,CA
1526,6,0,Chowchilla city,CA
1527,6,0,Chula Vista city,CA
1528,6,0,Citrus Heights city,CA
1529,6,0,Claremont city,CA
1530,6,0,Clayton city,CA
1531,6,0,Clearlake city,CA
1532,6,0,Cloverdale city,CA
1533,6,0,Clovis city,CA
1534,6,0,Coachella city,CA
1535,6,0,Coalinga city,CA
1536,6,0,Colfax city,CA
1537,6,0,Colma town,CA
1538,6,0,Colton city,CA
1539,6,0,Colusa city,CA
1540,6,0,Commerce city,CA
1541,6,0,Compton city,CA
1542,6,0,Concord city,CA
1543,6,0,Corcoran city,CA
1544,6,0,Corning city,CA
1545,6,0,Corona city,CA
1546,6,0,Coronado city,CA
1547,6,0,Corte Madera town,CA
1548,6,0,Costa Mesa city,CA
1549,6,0,Cotati city,CA
1550,6,0,Covina city,CA
1551,6,0,Crescent City city,CA
1552,6,0,Cudahy city,CA
1553,6,0,Culver City city,CA
1554,6,0,Cupertino city,CA
1555,6,0,Cypress city,CA
1556,6,0,Daly City city,CA
1557,6,0,Dana Point city,CA
1558,6,0,Danville town,CA
1559,6,0,Davis city,CA
1560,6,0,Delano city,CA
1561,6,0,Del Mar city,CA
1562,6,0,Del Rey Oaks city,CA
1563,6,0,Desert Hot Springs city,CA
1564,6,0,Diamond Bar city,CA
1565,6,0,Dinuba city,CA
1566,6,0,Dixon city,CA
1567,6,0,Dorris city,CA
1568,6,0,Dos Palos city,CA
1569,6,0,Downey city,CA
1570,6,0,Duarte city,CA
1571,6,0,Dublin city,CA
1572,6,0,Dunsmuir city,CA
1573,6,0,East Palo Alto city,CA
1574,6,0,Eastvale city,CA
1575,6,0,El Cajon city,CA
1576,6,0,El Centro city,CA
1577,6,0,El Cerrito city,CA
1578,6,0,Elk Grove city,CA
1579,6,0,El Monte city,CA
1580,6,0,El Paso de Robles (Paso Robles) city,CA
1581,6,0,El Segundo city,CA
1582,6,0,Emeryville city,CA
1583,6,0,Encinitas city,CA
1584,6,0,Escalon city,CA
1585,6,0,Escondido city,CA
1586,6,0,Etna city,CA
1587,6,0,Eureka city,CA
1588,6,0,Exeter city,CA
1589,6,0,Fairfax town,CA
1590,6,0,Fairfield city,CA
1591,6,0,Farmersville city,CA
1592,6,0,Ferndale city,CA
1593,6,0,Fillmore city,CA
1594,6,0,Firebaugh city,CA
1595,6,0,Folsom city,CA
1596,6,0,Fontana city,CA
1597,6,0,Fort Bragg city,CA
1598,6,0,Fort Jones city,CA
1599,6,0,Fortuna city,CA
1600,6,0,Foster City city,CA
1601,6,0,Fountain Valley city,CA
1602,6,0,Fowler city,CA
1603,6,0,Fremont city,CA
1604,6,0,Fresno city,CA
1605,6,0,Fullerton city,CA
1606,6,0,Galt city,CA
1607,6,0,Gardena city,CA
1608,6,0,Garden Grove city,CA
1609,6,0,Gilroy city,CA
1610,6,0,Glendale city,CA
1611,6,0,Glendora city,CA
1612,6,0,Goleta city,CA
1613,6,0,Gonzales city,CA
1614,6,0,Grand Terrace city,CA
1615,6,0,Grass Valley city,CA
1616,6,0,Greenfield city,CA
1617,6,0,Gridley city,CA
1618,6,0,Grover Beach city,CA
1619,6,0,Guadalupe city,CA
1620,6,0,Gustine city,CA
1621,6,0,Half Moon Bay city,CA
1622,6,0,Hanford city,CA
1623,6,0,Hawaiian Gardens city,CA
1624,6,0,Hawthorne city,CA
1625,6,0,Hayward city,CA
1626,6,0,Healdsburg city,CA
1627,6,0,Hemet city,CA
1628,6,0,Hercules city,CA
1629,6,0,Hermosa Beach city,CA
1630,6,0,Hesperia city,CA
1631,6,0,Hidden Hills city,CA
1632,6,0,Highland city,CA
1633,6,0,Hillsborough town,CA
1634,6,0,Hollister city,CA
1635,6,0,Holtville city,CA
1636,6,0,Hughson city,CA
1637,6,0,Huntington Beach city,CA
1638,6,0,Huntington Park city,CA
1639,6,0,Huron city,CA
1640,6,0,Imperial city,CA
1641,6,0,Imperial Beach city,CA
1642,6,0,Indian Wells city,CA
1643,6,0,Indio city,CA
1644,6,0,Industry city,CA
1645,6,0,Inglewood city,CA
1646,6,0,Ione city,CA
1647,6,0,Irvine city,CA
1648,6,0,Irwindale city,CA
1649,6,0,Isleton city,CA
1650,6,0,Jackson city,CA
1651,6,0,Jurupa Valley city,CA
1652,6,0,Kerman city,CA
1653,6,0,King City city,CA
1654,6,0,Kingsburg city,CA
1655,6,0,La Cañada Flintridge city,CA
1656,6,0,Lafayette city,CA
1657,6,0,Laguna Beach city,CA
1658,6,0,Laguna Hills city,CA
1659,6,0,Laguna Niguel city,CA
1660,6,0,Laguna Woods city,CA
1661,6,0,La Habra city,CA
1662,6,0,La Habra Heights city,CA
1663,6,0,Lake Elsinore city,CA
1664,6,0,Lake Forest city,CA
1665,6,0,Lakeport city,CA
1666,6,0,Lakewood city,CA
1667,6,0,La Mesa city,CA
1668,6,0,La Mirada city,CA
1669,6,0,Lancaster city,CA
1670,6,0,La Palma city,CA
1671,6,0,La Puente city,CA
1672,6,0,La Quinta city,CA
1673,6,0,Larkspur city,CA
1674,6,0,Lathrop city,CA
1675,6,0,La Verne city,CA
1676,6,0,Lawndale city,CA
1677,6,0,Lemon Grove city,CA
1678,6,0,Lemoore city,CA
1679,6,0,Lincoln city,CA
1680,6,0,Lindsay city,CA
1681,6,0,Live Oak city,CA
1682,6,0,Livermore city,CA
1683,6,0,Livingston city,CA
1684,6,0,Lodi city,CA
1685,6,0,Loma Linda city,CA
1686,6,0,Lomita city,CA
1687,6,0,Lompoc city,CA
1688,6,0,Long Beach city,CA
1689,6,0,Loomis town,CA
1690,6,0,Los Alamitos city,CA
1691,6,0,Los Altos city,CA
1692,6,0,Los Altos Hills town,CA
1693,6,0,Los Angeles city,CA
1694,6,0,Los Banos city,CA
1695,6,0,Los Gatos town,CA
1696,6,0,Loyalton city,CA
1697,6,0,Lynwood city,CA
1698,6,0,McFarland city,CA
1699,6,0,Madera city,CA
1700,6,0,Malibu city,CA
1701,6,0,Mammoth Lakes town,CA
1702,6,0,Manhattan Beach city,CA
1703,6,0,Manteca city,CA
1704,6,0,Maricopa city,CA
1705,6,0,Marina city,CA
1706,6,0,Martinez city,CA
1707,6,0,Marysville city,CA
1708,6,0,Maywood city,CA
1709,6,0,Mendota city,CA
1710,6,0,Menifee city,CA
1711,6,0,Menlo Park city,CA
1712,6,0,Merced city,CA
1713,6,0,Millbrae city,CA
1714,6,0,Mill Valley city,CA
1715,6,0,Milpitas city,CA
1716,6,0,Mission Viejo city,CA
1717,6,0,Modesto city,CA
1718,6,0,Monrovia city,CA
1719,6,0,Montague city,CA
1720,6,0,Montclair city,CA
